temp,feels_like,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,visibility,weather_main,weather_desc,lat,lon,altitude,sea_level,dew_point,clouds,day_of_week,train_number,train_name,origin_code,dest_code,origin_name,dest_name,scheduled_arr_time,actual_arr_time,scheduled_dept_time,actual_dept_time,dwell_minutes,day_of_journey,curr_station_code,tracks_on_route,trains_nearby
288.8077553,288.7498774,293.3709133,302.6589489,96.4,1015,1.49,349,77.04,Clouds,broken clouds,20.4304,84.0061,371.3,288.8077553,14.61,48.83,Wednesday,12949,Train_12949,DDN,MAS,DDN,MAS,9/12/2025 23:00,9/12/2025 23:01,9/12/2025 0:03,9/12/2025 0:13,47,4,DDN,1,4
304.2808347,300.8494566,281.1267441,289.5981715,78.9,1003,9.34,277,78.23,Thunderstorm,thunderstorm with rain,17.8391,74.034,1147.1,304.2808347,9.27,65.27,Tuesday,12097,Train_12097,PNBE,MAS,PNBE,MAS,9/12/2025 13:23,9/12/2025 13:23,9/12/2025 14:25,9/12/2025 14:33,23,15,PNBE,2,2
304.3034018,305.8036719,289.5353398,282.2993633,97.3,1007,6.7,325,69.57,Haze,hazy sky,17.5311,78.5949,498.9,304.3034018,10.13,12.13,Friday,12888,Train_12888,DDN,PUNE,DDN,PUNE,9/12/2025 3:57,9/12/2025 3:59,9/12/2025 4:59,9/12/2025 4:05,41,29,DDN,1,13
306.0121696,303.3955297,292.6300121,303.7033099,49.1,1015,11.67,241,65.32,Rain,light rain,25.1821,79.8809,1387.1,306.0121696,6.47,17.55,Friday,12663,Train_12663,CSTM,BBS,CSTM,BBS,9/12/2025 17:29,9/12/2025 17:30,9/12/2025 18:32,9/12/2025 18:37,57,28,CSTM,5,14
307.3972166,281.1885648,297.5667278,298.069698,68.6,1020,3.31,129,58.88,Rain,heavy rain,28.2844,71.1044,1002.2,307.3972166,10.51,24.72,Tuesday,12197,Train_12197,NDLS,PNBE,NDLS,PNBE,9/12/2025 9:11,9/12/2025 9:12,9/12/2025 10:13,9/12/2025 10:24,12,24,NDLS,3,6
295.340272,294.4152084,306.5159316,307.0835311,76.1,1009,2.47,349,82.99,Thunderstorm,thunderstorm,26.32,89.0928,682.7,295.340272,6.45,97.37,Thursday,12784,Train_12784,JAT,ALD,JAT,ALD,9/12/2025 17:18,9/12/2025 17:21,9/12/2025 18:19,9/12/2025 18:26,11,8,JAT,2,1
295.0454888,283.1479054,296.019532,306.6416509,74.9,1024,6.09,193,74.33,Haze,hazy sky,13.3571,72.5715,1195.4,295.0454888,11.11,39.72,Thursday,12155,Train_12155,JAT,VSKP,JAT,VSKP,9/12/2025 11:36,9/12/2025 11:39,9/12/2025 12:36,9/12/2025 12:48,44,16,JAT,4,7
303.9488554,287.2613505,300.3078175,307.299785,64.1,1011,13.9,31,67.77,Clear,bright and sunny,21.3377,83.9492,1236,303.9488554,14.33,59.9,Tuesday,12049,Train_12049,VSKP,PNBE,VSKP,PNBE,9/12/2025 18:57,9/12/2025 18:00,9/12/2025 19:58,9/12/2025 19:10,17,1,VSKP,2,1
299.4989179,309.5998778,293.1879818,296.5528398,60.3,1011,10.66,105,87.76,Haze,hazy sky,29.3743,80.1246,471.2,299.4989179,6.96,24.15,Thursday,12478,Train_12478,BBS,NDLS,BBS,NDLS,9/12/2025 7:39,9/12/2025 7:40,9/12/2025 8:39,9/12/2025 8:48,41,25,BBS,2,13
301.0590063,284.2748663,297.0231209,292.0088519,47.6,1004,6.28,203,51.91,Fog,dense fog,20.844,70.5126,542.6,301.0590063,12.65,49.05,Monday,12227,Train_12227,MAS,ALD,MAS,ALD,9/12/2025 0:42,9/12/2025 0:46,9/12/2025 1:44,9/12/2025 1:52,31,16,MAS,5,6
303.8737801,294.9666446,280.1279665,305.7467461,63.5,1015,7.76,0,84.01,Thunderstorm,thunderstorm,22.4888,88.4949,1407.1,303.8737801,5.24,7.41,Monday,12950,Train_12950,ALD,JAT,ALD,JAT,9/12/2025 13:53,9/12/2025 13:55,9/12/2025 14:54,9/12/2025 14:00,22,30,ALD,1,5
306.7001603,298.544672,285.6317474,295.5388234,49.8,1000,1.26,244,89.9,Haze,mist,28.8207,87.0367,288.9,306.7001603,8.75,3.47,Friday,12456,Train_12456,DDN,VSKP,DDN,VSKP,9/12/2025 22:03,9/12/2025 22:04,9/12/2025 23:07,9/12/2025 23:12,28,25,DDN,1,12
290.1398547,301.0739491,288.8555928,287.5032659,84.1,1008,14.77,71,85.48,Clear,bright and sunny,25.8542,80.4852,111.1,290.1398547,6.11,46.87,Thursday,12521,Train_12521,VSKP,MAS,VSKP,MAS,9/12/2025 5:14,9/12/2025 5:14,9/12/2025 6:17,9/12/2025 6:23,45,2,VSKP,4,10
291.2674886,296.7894605,292.1748007,307.6492206,52.5,1011,10,305,82.42,Haze,hazy sky,19.0523,74.5788,708.4,291.2674886,8.52,39.87,Sunday,12148,Train_12148,VSKP,VSKP,VSKP,VSKP,9/12/2025 13:19,9/12/2025 13:23,9/12/2025 14:19,9/12/2025 14:25,6,2,VSKP,5,14
282.8194582,280.2931254,279.3694624,308.4767963,43.5,1004,4.28,14,64.97,Rain,light rain,32.1761,72.4325,1211.8,282.8194582,6.74,13.69,Tuesday,12057,Train_12057,VSKP,ALD,VSKP,ALD,9/12/2025 1:43,9/12/2025 1:47,9/12/2025 2:43,9/12/2025 2:57,20,8,VSKP,2,3
297.3484042,289.7938392,282.2007229,295.9892927,73.1,1021,8.79,52,59.25,Clouds,broken clouds,12.3893,77.2678,1168.9,297.3484042,8.73,68.76,Monday,12161,Train_12161,DDN,BBS,DDN,BBS,9/12/2025 8:19,9/12/2025 8:21,9/12/2025 9:23,9/12/2025 9:29,18,12,DDN,1,6
281.0782682,295.5313493,286.3044292,284.2709918,75.7,1019,1.64,7,79.39,Rain,heavy rain,34.8789,75.1086,1383.3,281.0782682,9.18,99.29,Saturday,12862,Train_12862,CSTM,NDLS,CSTM,NDLS,9/12/2025 11:53,9/12/2025 11:57,9/12/2025 12:57,9/12/2025 12:06,21,11,CSTM,1,4
293.9679405,282.635995,307.1459807,293.6347827,92.3,1021,14.49,329,62.18,Clouds,overcast clouds,11.209,80.1338,823.1,293.9679405,8.01,39.56,Thursday,12476,Train_12476,DDN,MAS,DDN,MAS,9/12/2025 4:54,9/12/2025 4:56,9/12/2025 5:57,9/12/2025 5:05,10,6,DDN,3,14
296.279339,290.5188079,287.9404102,306.1061298,74.6,1023,2.62,45,57.04,Haze,hazy sky,8.4036,89.3282,195.1,296.279339,11.57,62.46,Saturday,12106,Train_12106,JAT,PNBE,JAT,PNBE,9/12/2025 1:20,9/12/2025 1:24,9/12/2025 2:22,9/12/2025 2:32,39,19,JAT,2,12
288.5962376,280.9960933,292.4612317,309.0532209,60.7,1002,9.72,324,81.46,Fog,fog,32.0305,81.4991,903.6,288.5962376,14.19,96.3,Thursday,12426,Train_12426,DDN,DDN,DDN,DDN,9/12/2025 18:09,9/12/2025 18:11,9/12/2025 19:10,9/12/2025 19:15,21,28,DDN,5,6
297.7249978,282.3573549,283.8829314,288.1041823,88.2,1004,3.68,113,62.5,Haze,mist,14.6137,87.7986,1178.7,297.7249978,9.01,83.15,Monday,12394,Train_12394,CSTM,NDLS,CSTM,NDLS,9/12/2025 6:29,9/12/2025 6:32,9/12/2025 7:30,9/12/2025 7:42,49,18,CSTM,1,4
280.9150075,291.9076983,296.3234021,284.0092084,72.4,1001,10.76,146,86.58,Clear,clear sky,27.7019,83.0176,185.3,280.9150075,6.92,46.36,Monday,12800,Train_12800,PUNE,PUNE,PUNE,PUNE,9/12/2025 6:23,9/12/2025 6:26,9/12/2025 7:24,9/12/2025 7:30,42,5,PUNE,5,1
281.1204457,283.9814726,286.4204965,308.3205136,44.8,1013,11.65,165,83.63,Haze,hazy sky,29.8974,79.5049,300.4,281.1204457,7.71,73.75,Sunday,12185,Train_12185,JAT,DDN,JAT,DDN,9/12/2025 9:47,9/12/2025 9:51,9/12/2025 10:49,9/12/2025 10:01,44,15,JAT,2,5
304.6780168,297.0262254,284.2097774,293.6821482,74,1001,10.1,138,83.91,Clouds,broken clouds,31.1926,87.0922,67.8,304.6780168,13.54,12.81,Thursday,12557,Train_12557,NDLS,JAT,NDLS,JAT,9/12/2025 16:54,9/12/2025 16:58,9/12/2025 17:57,9/12/2025 17:03,10,8,NDLS,2,8
290.8057192,300.6839491,293.4971789,298.2528289,94.5,1012,9.22,116,80.86,Rain,heavy rain,34.773,79.4274,910.8,290.8057192,10.72,51.21,Thursday,12956,Train_12956,PNBE,PNBE,PNBE,PNBE,9/12/2025 13:39,9/12/2025 13:41,9/12/2025 14:40,9/12/2025 14:50,52,6,PNBE,1,6
283.8118154,304.017601,278.165174,311.0419744,63.8,1006,13.39,298,85.24,Fog,fog,15.9391,87.3726,1335.8,283.8118154,9.55,27.91,Wednesday,12445,Train_12445,NDLS,JAT,NDLS,JAT,9/12/2025 10:51,9/12/2025 10:53,9/12/2025 11:51,9/12/2025 11:59,42,12,NDLS,4,10
295.6672978,286.0045073,278.229921,283.9969418,57.8,1009,1.18,275,82.23,Haze,hazy sky,27.1766,75.8315,1022.5,295.6672978,6.5,16.12,Friday,12640,Train_12640,MAS,VSKP,MAS,VSKP,9/12/2025 19:39,9/12/2025 19:40,9/12/2025 20:39,9/12/2025 20:50,53,19,MAS,5,9
303.0998066,285.0244775,284.5720643,301.4495402,48.6,1012,4.96,276,74.1,Haze,hazy sky,11.1158,72.5763,1474,303.0998066,9.5,42.63,Sunday,12916,Train_12916,NDLS,BBS,NDLS,BBS,9/12/2025 5:37,9/12/2025 5:40,9/12/2025 6:37,9/12/2025 6:49,25,12,NDLS,5,4
286.4746308,283.1370352,279.1016409,284.2231627,49.1,1015,3.72,337,61.83,Rain,moderate rain,18.9839,87.1063,141.4,286.4746308,7.78,13.1,Monday,12829,Train_12829,JAT,VSKP,JAT,VSKP,9/12/2025 7:02,9/12/2025 7:03,9/12/2025 8:06,9/12/2025 8:16,39,12,JAT,3,10
298.6867143,299.0929075,281.2407726,293.2640679,66,1013,14.82,312,85.53,Fog,dense fog,30.8952,81.7483,1359.4,298.6867143,14.43,69.9,Saturday,12447,Train_12447,NDLS,BBS,NDLS,BBS,9/12/2025 18:28,9/12/2025 18:29,9/12/2025 19:32,9/12/2025 19:42,27,9,NDLS,2,9
282.5604239,301.1942718,288.1658195,306.1144364,75.7,1010,5.84,177,83.62,Thunderstorm,thunderstorm,17.9268,87.7818,1230.4,282.5604239,13.84,45.62,Monday,12086,Train_12086,BBS,CSTM,BBS,CSTM,9/12/2025 18:07,9/12/2025 18:07,9/12/2025 19:09,9/12/2025 19:15,16,24,BBS,2,8
281.5504516,280.9475843,302.0775704,295.004167,44.8,1009,10.99,329,68.92,Haze,mist,23.9596,88.7565,505.7,281.5504516,5.84,53.11,Tuesday,12248,Train_12248,NDLS,CSTM,NDLS,CSTM,9/12/2025 23:28,9/12/2025 23:30,9/12/2025 0:29,9/12/2025 0:37,33,10,NDLS,1,3
295.9406389,308.0863674,295.1614593,311.9154706,96.4,1005,10.27,353,51.56,Haze,hazy sky,21.6019,71.0726,1461.6,295.9406389,10.17,14.64,Friday,12840,Train_12840,ALD,JAT,ALD,JAT,9/12/2025 23:54,9/12/2025 23:54,9/12/2025 0:58,9/12/2025 0:01,31,22,ALD,1,14
296.2190536,281.5591385,293.3800318,298.7717785,85.3,1003,3.18,153,75.54,Thunderstorm,thunderstorm with rain,25.4407,80.0194,467.5,296.2190536,7.25,13.98,Monday,12439,Train_12439,MAS,PUNE,MAS,PUNE,9/12/2025 23:09,9/12/2025 23:09,9/12/2025 0:09,9/12/2025 0:18,10,17,MAS,1,6
299.122897,296.2388901,286.8046647,291.6348646,75.2,1020,3.58,200,52.02,Clouds,overcast clouds,34.2681,77.4993,1339.5,299.122897,9.11,58.34,Thursday,12256,Train_12256,PNBE,JAT,PNBE,JAT,9/12/2025 16:04,9/12/2025 16:05,9/12/2025 17:08,9/12/2025 17:16,25,18,PNBE,3,4
301.78274,301.2718156,305.9526116,288.6033398,89.7,1000,4.22,114,87.05,Clouds,scattered clouds,9.5049,82.5172,1327.1,301.78274,13.77,98.5,Monday,12276,Train_12276,CSTM,CSTM,CSTM,CSTM,9/12/2025 23:10,9/12/2025 23:10,9/12/2025 0:10,9/12/2025 0:17,11,16,CSTM,4,1
309.2755624,306.1290737,289.9104512,292.515616,44.8,1006,6.17,158,88.47,Clear,bright and sunny,23.497,85.8718,1148.6,309.2755624,10.28,9.63,Thursday,12789,Train_12789,ALD,DDN,ALD,DDN,9/12/2025 23:03,9/12/2025 23:05,9/12/2025 0:04,9/12/2025 0:12,47,4,ALD,1,9
295.4890104,301.422608,280.612783,293.1759982,68.6,1023,3.51,41,57.58,Rain,heavy rain,31.3018,75.6118,867,295.4890104,8.34,28.57,Thursday,12437,Train_12437,ALD,DDN,ALD,DDN,9/12/2025 17:48,9/12/2025 17:49,9/12/2025 18:50,9/12/2025 18:02,45,18,ALD,1,4
289.6886942,304.0518425,296.5119955,284.0614103,77.8,1008,0.29,246,77.06,Fog,fog,20.9973,81.136,224,289.6886942,7.08,86.95,Sunday,12515,Train_12515,ALD,PUNE,ALD,PUNE,9/12/2025 11:57,9/12/2025 11:59,9/12/2025 12:00,9/12/2025 12:02,20,3,ALD,1,11
303.8555858,290.1835058,281.4151518,293.087226,89.7,1007,13.19,67,53.69,Haze,mist,10.1202,84.1746,821.4,303.8555858,13,7.23,Monday,12576,Train_12576,CSTM,PUNE,CSTM,PUNE,9/12/2025 8:34,9/12/2025 8:38,9/12/2025 9:37,9/12/2025 9:40,9,16,CSTM,3,14
288.1249675,304.4447534,288.3566943,295.9271556,87,1004,14.48,325,79.18,Haze,mist,23.1346,72.6886,567.4,288.1249675,11.25,87.59,Sunday,12946,Train_12946,BBS,PUNE,BBS,PUNE,9/12/2025 22:49,9/12/2025 22:49,9/12/2025 23:49,9/12/2025 23:56,19,14,BBS,5,5
293.1691426,282.4034454,293.2223582,303.6821326,56.6,1018,5.12,333,63.89,Clear,bright and sunny,16.966,86.2813,1198.7,293.1691426,9.68,52.43,Saturday,12201,Train_12201,BBS,JAT,BBS,JAT,9/12/2025 23:39,9/12/2025 23:40,9/12/2025 0:43,9/12/2025 0:44,25,24,BBS,4,3
282.3536914,306.8444997,304.2266757,301.7018845,96.5,1009,5.08,195,77.24,Haze,mist,12.1834,82.1222,1149.3,282.3536914,7.17,40.83,Saturday,12574,Train_12574,CSTM,PNBE,CSTM,PNBE,9/12/2025 15:55,9/12/2025 15:58,9/12/2025 16:59,9/12/2025 16:08,8,9,CSTM,5,4
280.7605223,296.4277713,292.8063974,303.2629697,47.5,1010,0.11,89,64.92,Rain,moderate rain,30.9239,88.9907,1370.4,280.7605223,8.34,30.97,Friday,12654,Train_12654,PUNE,ALD,PUNE,ALD,9/12/2025 17:11,9/12/2025 17:13,9/12/2025 18:11,9/12/2025 18:24,9,6,PUNE,2,13
308.8794524,304.5189331,299.067763,282.2509105,92.5,1024,10.2,110,55.82,Clear,clear sky,22.0832,76.7906,71.5,308.8794524,14.6,29.71,Thursday,12755,Train_12755,DDN,MAS,DDN,MAS,9/12/2025 15:20,9/12/2025 15:20,9/12/2025 16:21,9/12/2025 16:29,11,4,DDN,2,9
305.0794036,293.5695485,307.7845052,288.530022,98.3,1014,12.38,358,66.24,Rain,moderate rain,33.1985,72.1629,1223.2,305.0794036,10.2,30.58,Saturday,12803,Train_12803,DDN,PUNE,DDN,PUNE,9/12/2025 15:15,9/12/2025 15:17,9/12/2025 16:15,9/12/2025 16:23,39,27,DDN,1,7
300.8792262,299.3073309,281.9446736,301.8505287,50.6,1005,2.2,144,54.51,Clear,bright and sunny,29.7624,80.13,1410.8,300.8792262,9.01,88.48,Friday,12796,Train_12796,BBS,MAS,BBS,MAS,9/12/2025 3:13,9/12/2025 3:15,9/12/2025 4:14,9/12/2025 4:22,40,2,BBS,5,8
292.2685883,295.7920798,286.2419458,296.519681,83.3,1014,2.39,274,73.08,Haze,hazy sky,26.7102,71.7162,1194.5,292.2685883,10.21,72.38,Monday,12179,Train_12179,JAT,PNBE,JAT,PNBE,9/12/2025 22:20,9/12/2025 22:24,9/12/2025 23:22,9/12/2025 23:28,19,23,JAT,3,3
285.1988296,301.9476857,289.8372823,282.1594043,42.4,1004,11.85,178,51.64,Clear,clear sky,8.1357,89.3905,238.8,285.1988296,12.79,66.97,Friday,12685,Train_12685,CSTM,ALD,CSTM,ALD,9/12/2025 21:47,9/12/2025 21:49,9/12/2025 22:49,9/12/2025 22:56,32,10,CSTM,4,3
284.6931113,282.4488995,290.6548454,306.1348393,64.3,1018,9.24,240,71.09,Clouds,broken clouds,19.5512,70.7737,167.9,284.6931113,8.4,79.87,Friday,12324,Train_12324,BBS,PUNE,BBS,PUNE,9/12/2025 6:26,9/12/2025 6:30,9/12/2025 7:26,9/12/2025 7:37,6,11,BBS,5,14
287.5072869,281.8105625,290.3306323,305.1842872,71,1021,0.67,325,85.45,Fog,dense fog,13.3321,85.0701,80.2,287.5072869,6.79,25.71,Monday,12924,Train_12924,JAT,PUNE,JAT,PUNE,9/12/2025 0:35,9/12/2025 0:39,9/12/2025 1:37,9/12/2025 1:47,9,7,JAT,5,7
296.4767999,287.413097,305.2283301,298.4525749,74.8,1018,9.34,318,83.51,Haze,mist,32.5915,80.502,961.7,296.4767999,10.85,61.8,Sunday,12622,Train_12622,DDN,PUNE,DDN,PUNE,9/12/2025 23:00,9/12/2025 23:04,9/12/2025 0:04,9/12/2025 0:06,11,26,DDN,4,8
301.4378777,284.7863404,299.4209793,283.9938998,96.2,1009,4.63,330,85.31,Thunderstorm,thunderstorm,12.7138,77.3724,963,301.4378777,11.65,46.01,Sunday,12686,Train_12686,NDLS,DDN,NDLS,DDN,9/12/2025 22:00,9/12/2025 22:00,9/12/2025 23:01,9/12/2025 23:08,26,25,NDLS,5,14
299.8059213,306.153507,296.2371564,304.9954515,80.3,1011,5.53,152,86.88,Fog,fog,15.7236,71.3168,1481,299.8059213,12.13,78.24,Thursday,12474,Train_12474,BBS,PNBE,BBS,PNBE,9/12/2025 19:21,9/12/2025 19:23,9/12/2025 20:24,9/12/2025 20:33,53,5,BBS,5,5
288.3980169,286.5764196,287.2811815,299.5114076,68.9,1021,11.55,103,54.18,Haze,mist,21.9546,82.4433,627.2,288.3980169,13.82,30.93,Thursday,12664,Train_12664,MAS,MAS,MAS,MAS,9/12/2025 0:14,9/12/2025 0:16,9/12/2025 1:17,9/12/2025 1:25,35,26,MAS,4,1
308.6459584,309.2759577,302.7137115,305.4587993,88.6,1003,12.16,74,55.15,Fog,dense fog,15.1108,81.7044,531.3,308.6459584,8.71,64.32,Monday,12975,Train_12975,NDLS,BBS,NDLS,BBS,9/12/2025 7:51,9/12/2025 7:55,9/12/2025 8:53,9/12/2025 8:04,36,4,NDLS,3,3
302.1369075,290.1068738,306.6518153,304.5524098,97,1017,6.01,127,72.28,Clouds,scattered clouds,13.6663,75.6177,955.4,302.1369075,5.75,88.22,Monday,12399,Train_12399,NDLS,BBS,NDLS,BBS,9/12/2025 22:19,9/12/2025 22:21,9/12/2025 23:20,9/12/2025 23:28,12,26,NDLS,4,5
296.6306216,285.4635375,302.6359485,306.0900622,41.3,1015,14.21,198,85.76,Fog,fog,24.1757,88.2044,1247.1,296.6306216,14.58,40.22,Wednesday,12867,Train_12867,BBS,PNBE,BBS,PNBE,9/12/2025 7:02,9/12/2025 7:04,9/12/2025 8:06,9/12/2025 8:12,45,6,BBS,1,3
298.3516224,303.6909552,278.0469532,297.540242,99,1007,6.1,153,88.97,Clear,clear sky,10.4011,76.0822,1408.3,298.3516224,9.35,6.66,Wednesday,12216,Train_12216,JAT,PUNE,JAT,PUNE,9/12/2025 9:13,9/12/2025 9:17,9/12/2025 10:16,9/12/2025 10:25,46,28,JAT,1,14
292.5880019,299.7612333,297.0920411,286.2097355,45.2,1003,11.58,55,51.85,Fog,dense fog,9.5705,78.9945,1214.5,292.5880019,11.23,51.61,Tuesday,12808,Train_12808,MAS,BBS,MAS,BBS,9/12/2025 0:08,9/12/2025 0:11,9/12/2025 1:12,9/12/2025 1:17,15,2,MAS,1,1
287.4319297,294.9458715,279.5340614,302.1347242,88.9,1024,7.26,277,64.23,Haze,mist,18.0506,80.8752,668.7,287.4319297,11.66,34.6,Saturday,12960,Train_12960,JAT,MAS,JAT,MAS,9/12/2025 20:18,9/12/2025 20:21,9/12/2025 21:22,9/12/2025 21:31,5,2,JAT,1,7
290.6791804,296.6609065,285.7282166,300.6142136,56.8,1022,13.46,344,58.52,Thunderstorm,thunderstorm with rain,27.4579,72.0046,970.6,290.6791804,10.47,67.22,Thursday,12452,Train_12452,ALD,BBS,ALD,BBS,9/12/2025 20:39,9/12/2025 20:43,9/12/2025 21:42,9/12/2025 21:47,51,16,ALD,2,1
302.7353833,301.5760533,279.785741,304.2675956,47.9,1011,13.62,18,80.24,Thunderstorm,thunderstorm with rain,22.9798,88.6432,1291.6,302.7353833,7.05,95.1,Friday,12403,Train_12403,JAT,MAS,JAT,MAS,9/12/2025 13:33,9/12/2025 13:33,9/12/2025 14:36,9/12/2025 14:45,44,28,JAT,3,10
280.4318047,286.8536422,296.1138636,287.0964302,66.4,1001,1.31,158,75.61,Rain,heavy rain,19.4177,77.4907,761.4,280.4318047,12.55,48.56,Saturday,12964,Train_12964,JAT,PUNE,JAT,PUNE,9/12/2025 13:03,9/12/2025 13:05,9/12/2025 14:05,9/12/2025 14:10,23,25,JAT,2,13
283.4821792,309.8900175,298.5976974,287.849256,78.6,1003,14.05,25,54.8,Fog,dense fog,23.2753,71.6156,364.2,283.4821792,13.04,46.62,Tuesday,12931,Train_12931,PUNE,PUNE,PUNE,PUNE,9/12/2025 9:32,9/12/2025 9:34,9/12/2025 10:33,9/12/2025 10:41,48,23,PUNE,5,6
281.3800793,309.2437949,281.4346291,308.7122855,62.9,1004,12.38,168,69.34,Thunderstorm,thunderstorm with rain,17.8672,77.7458,296.1,281.3800793,10.53,65.46,Saturday,12988,Train_12988,VSKP,JAT,VSKP,JAT,9/12/2025 18:42,9/12/2025 18:45,9/12/2025 19:42,9/12/2025 19:54,42,23,VSKP,5,6
281.2218641,299.5097706,289.5151665,304.499334,43.3,1002,11.87,22,77.42,Fog,dense fog,33.276,82.0041,50.2,281.2218641,9.89,10.35,Tuesday,12239,Train_12239,PNBE,CSTM,PNBE,CSTM,9/12/2025 15:36,9/12/2025 15:40,9/12/2025 16:37,9/12/2025 16:50,46,13,PNBE,4,14
305.6638175,285.9862735,291.6870953,309.2468547,76,1008,3.01,46,81.16,Thunderstorm,thunderstorm,9.4824,80.2731,1091.4,305.6638175,6.14,25.35,Sunday,12737,Train_12737,VSKP,DDN,VSKP,DDN,9/12/2025 8:01,9/12/2025 8:01,9/12/2025 9:01,9/12/2025 9:12,41,21,VSKP,1,7
301.1097358,300.4068473,289.0715907,304.7614596,94.1,1020,12.08,12,50.8,Fog,dense fog,26.1816,83.8908,211.1,301.1097358,5.84,91.9,Friday,12185,Train_12185,MAS,ALD,MAS,ALD,9/12/2025 19:26,9/12/2025 19:30,9/12/2025 20:29,9/12/2025 20:31,11,7,MAS,4,12
294.2252149,282.1659523,281.63075,299.9146592,63,1017,12.75,216,85.62,Haze,mist,32.0646,71.1097,403.6,294.2252149,8.4,66.99,Sunday,12047,Train_12047,MAS,ALD,MAS,ALD,9/12/2025 15:44,9/12/2025 15:47,9/12/2025 16:48,9/12/2025 16:52,43,25,MAS,5,11
282.9350248,280.9195751,290.5684337,301.6239821,53,1010,4.34,321,72.77,Fog,fog,29.7049,75.6908,481.9,282.9350248,8.11,1.34,Wednesday,12977,Train_12977,CSTM,VSKP,CSTM,VSKP,9/12/2025 19:16,9/12/2025 19:19,9/12/2025 20:17,9/12/2025 20:22,59,26,CSTM,1,1
294.7484763,287.7304867,300.5353414,308.6738377,66.6,1002,14.28,193,82.48,Haze,mist,12.9691,86.3846,862.6,294.7484763,14.54,20.46,Tuesday,12385,Train_12385,JAT,DDN,JAT,DDN,9/12/2025 7:48,9/12/2025 7:50,9/12/2025 8:52,9/12/2025 8:54,29,5,JAT,3,11
294.2041531,293.8786887,280.1302299,299.3642026,42.9,1024,0.75,143,82.32,Haze,hazy sky,15.99,71.5979,627,294.2041531,12.84,68.28,Saturday,12207,Train_12207,NDLS,PUNE,NDLS,PUNE,9/12/2025 6:49,9/12/2025 6:50,9/12/2025 7:50,9/12/2025 7:00,58,25,NDLS,5,3
285.1960561,306.0481752,280.4054004,300.9717397,89.2,1022,2.25,72,57.59,Rain,heavy rain,27.3603,87.1097,1028.3,285.1960561,11.6,76.44,Wednesday,12156,Train_12156,VSKP,ALD,VSKP,ALD,9/12/2025 10:52,9/12/2025 10:52,9/12/2025 11:53,9/12/2025 11:59,26,17,VSKP,4,12
293.0155495,301.8150721,288.6431388,286.6943015,89.6,1001,8.06,155,54.41,Thunderstorm,thunderstorm with rain,10.2753,71.8379,130.7,293.0155495,10.18,83.99,Friday,12224,Train_12224,CSTM,MAS,CSTM,MAS,9/12/2025 20:59,9/12/2025 20:59,9/12/2025 21:03,9/12/2025 21:06,31,13,CSTM,4,9
291.955142,302.2811956,306.2517713,296.2176366,75.3,1008,8.64,76,78.85,Clear,bright and sunny,29.9203,86.6891,229.7,291.955142,6.67,29.22,Friday,12143,Train_12143,ALD,VSKP,ALD,VSKP,9/12/2025 5:30,9/12/2025 5:31,9/12/2025 6:32,9/12/2025 6:40,45,15,ALD,5,2
298.4755029,292.7648,298.0571794,303.4919134,61.2,1013,9.68,168,56.26,Haze,mist,27.4105,77.2158,773.9,298.4755029,14.78,93.1,Thursday,12418,Train_12418,PNBE,BBS,PNBE,BBS,9/12/2025 14:40,9/12/2025 14:43,9/12/2025 15:43,9/12/2025 15:50,51,28,PNBE,2,14
299.0528095,290.3780498,298.3600987,290.1282809,88,1003,0.25,286,84,Thunderstorm,thunderstorm with rain,27.6994,82.2442,538.6,299.0528095,8.75,55.29,Monday,12110,Train_12110,JAT,BBS,JAT,BBS,9/12/2025 18:05,9/12/2025 18:09,9/12/2025 19:07,9/12/2025 19:10,42,3,JAT,3,5
281.3591203,291.1311629,288.8575997,288.0676254,73.3,1008,14.41,84,79.05,Clouds,scattered clouds,10.7065,73.0577,478.9,281.3591203,6.07,69.65,Sunday,12829,Train_12829,CSTM,VSKP,CSTM,VSKP,9/12/2025 13:59,9/12/2025 13:59,9/12/2025 14:01,9/12/2025 14:04,52,23,CSTM,5,3
291.2383784,309.6294869,295.8098237,291.4148042,89.6,1012,0.67,181,83.67,Fog,dense fog,27.3795,71.3234,147.2,291.2383784,9.94,59.67,Thursday,12874,Train_12874,VSKP,CSTM,VSKP,CSTM,9/12/2025 14:51,9/12/2025 14:52,9/12/2025 15:52,9/12/2025 15:01,43,4,VSKP,5,12
298.7757975,281.2032757,278.3039355,289.2450188,77.9,1017,2.15,314,61.96,Clouds,overcast clouds,26.3551,74.3188,1348.8,298.7757975,13.74,12.27,Saturday,12873,Train_12873,ALD,NDLS,ALD,NDLS,9/12/2025 5:30,9/12/2025 5:32,9/12/2025 6:33,9/12/2025 6:41,19,15,ALD,4,12
295.0940878,306.0109449,297.0828814,288.4473791,87.1,1014,0.21,296,62.66,Fog,fog,30.4349,72.5571,1053.1,295.0940878,13.87,96.31,Thursday,12464,Train_12464,PUNE,MAS,PUNE,MAS,9/12/2025 23:02,9/12/2025 23:04,9/12/2025 0:03,9/12/2025 0:15,59,18,PUNE,1,13
